"Step","baseline 8c1 dim 512 - train/lm_loss","baseline 8c1 dim 512 - train/lm_loss__MIN","baseline 8c1 dim 512 - train/lm_loss__MAX","default vector 8c1 ema dim 512 - train/lm_loss","default vector 8c1 ema dim 512 - train/lm_loss__MIN","default vector 8c1 ema dim 512 - train/lm_loss__MAX"
"431","4.65625","4.65625","4.65625","4.71875","4.71875","4.71875"
"432","4.65625","4.65625","4.65625","4.75","4.75","4.75"
"433","4.6875","4.6875","4.6875","4.75","4.75","4.75"
"434","4.65625","4.65625","4.65625","4.71875","4.71875","4.71875"
"435","4.65625","4.65625","4.65625","4.71875","4.71875","4.71875"
"436","4.65625","4.65625","4.65625","4.71875","4.71875","4.71875"
"437","4.65625","4.65625","4.65625","4.75","4.75","4.75"
"438","4.625","4.625","4.625","4.6875","4.6875","4.6875"
"439","4.6875","4.6875","4.6875","4.75","4.75","4.75"
"440","4.65625","4.65625","4.65625","4.71875","4.71875","4.71875"
"441","4.65625","4.65625","4.65625","4.71875","4.71875","4.71875"
"442","4.65625","4.65625","4.65625","4.65625","4.65625","4.65625"
"443","4.625","4.625","4.625","4.65625","4.65625","4.65625"
"444","4.65625","4.65625","4.65625","4.6875","4.6875","4.6875"
"445","4.65625","4.65625","4.65625","4.6875","4.6875","4.6875"
"446","4.65625","4.65625","4.65625","4.71875","4.71875","4.71875"
"447","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"448","4.59375","4.59375","4.59375","4.6875","4.6875","4.6875"
"449","4.625","4.625","4.625","4.65625","4.65625","4.65625"
"450","4.625","4.625","4.625","4.65625","4.65625","4.65625"
"451","4.65625","4.65625","4.65625","4.6875","4.6875","4.6875"
"452","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"453","4.625","4.625","4.625","4.65625","4.65625","4.65625"
"454","4.625","4.625","4.625","4.65625","4.65625","4.65625"
"455","4.65625","4.65625","4.65625","4.6875","4.6875","4.6875"
"456","4.625","4.625","4.625","4.6875","4.6875","4.6875"
"457","4.625","4.625","4.625","4.65625","4.65625","4.65625"
"458","4.65625","4.65625","4.65625","4.65625","4.65625","4.65625"
"459","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"460","4.625","4.625","4.625","4.65625","4.65625","4.65625"
"461","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"462","4.625","4.625","4.625","4.6875","4.6875","4.6875"
"463","4.625","4.625","4.625","4.65625","4.65625","4.65625"
"464","4.625","4.625","4.625","4.65625","4.65625","4.65625"
"465","4.5625","4.5625","4.5625","4.65625","4.65625","4.65625"
"466","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"467","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"468","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"469","4.59375","4.59375","4.59375","4.625","4.625","4.625"
"470","4.625","4.625","4.625","4.65625","4.65625","4.65625"
"471","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"472","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"473","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"474","4.5625","4.5625","4.5625","4.625","4.625","4.625"
"475","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"476","4.59375","4.59375","4.59375","4.625","4.625","4.625"
"477","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"478","4.5625","4.5625","4.5625","4.59375","4.59375","4.59375"
"479","4.59375","4.59375","4.59375","4.625","4.625","4.625"
"480","4.5625","4.5625","4.5625","4.625","4.625","4.625"
"481","4.5625","4.5625","4.5625","4.625","4.625","4.625"
"482","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"483","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"484","4.5625","4.5625","4.5625","4.59375","4.59375","4.59375"
"485","4.5625","4.5625","4.5625","4.625","4.625","4.625"
"486","4.5625","4.5625","4.5625","4.59375","4.59375","4.59375"
"487","4.53125","4.53125","4.53125","4.5625","4.5625","4.5625"
"488","4.5625","4.5625","4.5625","4.59375","4.59375","4.59375"
"489","4.59375","4.59375","4.59375","4.65625","4.65625","4.65625"
"490","4.5625","4.5625","4.5625","4.625","4.625","4.625"
"491","4.5625","4.5625","4.5625","4.59375","4.59375","4.59375"
"492","4.53125","4.53125","4.53125","4.59375","4.59375","4.59375"
"493","4.59375","4.59375","4.59375","4.59375","4.59375","4.59375"
"494","4.53125","4.53125","4.53125","4.59375","4.59375","4.59375"
"495","4.53125","4.53125","4.53125","4.59375","4.59375","4.59375"
"496","4.59375","4.59375","4.59375","4.59375","4.59375","4.59375"
"497","4.5625","4.5625","4.5625","4.59375","4.59375","4.59375"
"498","4.5625","4.5625","4.5625","4.59375","4.59375","4.59375"
"499","4.53125","4.53125","4.53125","4.5625","4.5625","4.5625"
"500","4.5625","4.5625","4.5625","4.59375","4.59375","4.59375"
"501","4.53125","4.53125","4.53125","4.59375","4.59375","4.59375"
"502","4.53125","4.53125","4.53125","4.59375","4.59375","4.59375"
"503","4.53125","4.53125","4.53125","4.5625","4.5625","4.5625"
"504","4.53125","4.53125","4.53125","4.59375","4.59375","4.59375"
"505","4.53125","4.53125","4.53125","4.5625","4.5625","4.5625"
"506","4.53125","4.53125","4.53125","4.5625","4.5625","4.5625"
"507","4.5625","4.5625","4.5625","4.59375","4.59375","4.59375"
"508","4.53125","4.53125","4.53125","4.5625","4.5625","4.5625"
"509","4.53125","4.53125","4.53125","4.59375","4.59375","4.59375"
"510","4.5625","4.5625","4.5625","4.59375","4.59375","4.59375"
"511","4.53125","4.53125","4.53125","4.5625","4.5625","4.5625"
"512","4.5","4.5","4.5","4.53125","4.53125","4.53125"
"513","4.5","4.5","4.5","4.5625","4.5625","4.5625"
"514","4.53125","4.53125","4.53125","4.53125","4.53125","4.53125"
"515","4.53125","4.53125","4.53125","4.53125","4.53125","4.53125"
"516","4.53125","4.53125","4.53125","4.5625","4.5625","4.5625"
"517","4.53125","4.53125","4.53125","4.5625","4.5625","4.5625"
"518","4.53125","4.53125","4.53125","4.5625","4.5625","4.5625"
"519","4.53125","4.53125","4.53125","4.5625","4.5625","4.5625"
"520","4.53125","4.53125","4.53125","4.53125","4.53125","4.53125"
"521","4.5","4.5","4.5","4.53125","4.53125","4.53125"
"522","4.5","4.5","4.5","4.53125","4.53125","4.53125"
"523","4.5625","4.5625","4.5625","4.59375","4.59375","4.59375"
"524","4.5625","4.5625","4.5625","4.53125","4.53125","4.53125"
"525","4.53125","4.53125","4.53125","4.5625","4.5625","4.5625"
"526","4.53125","4.53125","4.53125","4.53125","4.53125","4.53125"
"527","4.53125","4.53125","4.53125","4.53125","4.53125","4.53125"
"528","4.53125","4.53125","4.53125","4.53125","4.53125","4.53125"
"529","4.53125","4.53125","4.53125","4.53125","4.53125","4.53125"
"530","4.53125","4.53125","4.53125","4.53125","4.53125","4.53125"
"531","4.53125","4.53125","4.53125","4.53125","4.53125","4.53125"
"532","4.53125","4.53125","4.53125","4.5625","4.5625","4.5625"
"533","4.53125","4.53125","4.53125","4.53125","4.53125","4.53125"
"534","4.5","4.5","4.5","4.5","4.5","4.5"
"535","4.5","4.5","4.5","4.5","4.5","4.5"
"536","4.5","4.5","4.5","4.5","4.5","4.5"
"537","4.5","4.5","4.5","4.53125","4.53125","4.53125"
"538","4.5","4.5","4.5","4.5","4.5","4.5"
"539","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"540","4.5","4.5","4.5","4.53125","4.53125","4.53125"
"541","4.46875","4.46875","4.46875","4.53125","4.53125","4.53125"
"542","4.5","4.5","4.5","4.53125","4.53125","4.53125"
"543","4.46875","4.46875","4.46875","4.53125","4.53125","4.53125"
"544","4.5","4.5","4.5","4.5","4.5","4.5"
"545","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"546","4.5","4.5","4.5","4.5","4.5","4.5"
"547","4.46875","4.46875","4.46875","4.46875","4.46875","4.46875"
"548","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"549","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"550","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"551","4.46875","4.46875","4.46875","4.53125","4.53125","4.53125"
"552","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"553","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"554","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"555","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"556","4.46875","4.46875","4.46875","4.53125","4.53125","4.53125"
"557","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"558","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"559","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"560","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"561","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"562","4.46875","4.46875","4.46875","4.46875","4.46875","4.46875"
"563","4.46875","4.46875","4.46875","4.5","4.5","4.5"
"564","4.46875","4.46875","4.46875","4.46875","4.46875","4.46875"
"565","4.46875","4.46875","4.46875","4.46875","4.46875","4.46875"
"566","4.46875","4.46875","4.46875","4.46875","4.46875","4.46875"
"567","4.46875","4.46875","4.46875","4.46875","4.46875","4.46875"
"568","4.4375","4.4375","4.4375","4.46875","4.46875","4.46875"
"569","4.4375","4.4375","4.4375","4.46875","4.46875","4.46875"
"570","4.4375","4.4375","4.4375","4.46875","4.46875","4.46875"
"571","4.4375","4.4375","4.4375","4.46875","4.46875","4.46875"
"572","4.4375","4.4375","4.4375","4.46875","4.46875","4.46875"
"573","4.4375","4.4375","4.4375","4.46875","4.46875","4.46875"
"574","4.4375","4.4375","4.4375","4.46875","4.46875","4.46875"
"575","4.4375","4.4375","4.4375","4.46875","4.46875","4.46875"
"576","4.4375","4.4375","4.4375","4.4375","4.4375","4.4375"
"577","4.4375","4.4375","4.4375","4.46875","4.46875","4.46875"
"578","4.40625","4.40625","4.40625","4.4375","4.4375","4.4375"
"579","4.46875","4.46875","4.46875","4.46875","4.46875","4.46875"
"580","4.4375","4.4375","4.4375","4.46875","4.46875","4.46875"
"581","4.40625","4.40625","4.40625","4.4375","4.4375","4.4375"
"582","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"583","4.40625","4.40625","4.40625","4.4375","4.4375","4.4375"
"584","4.4375","4.4375","4.4375","4.46875","4.46875","4.46875"
"585","4.40625","4.40625","4.40625","4.4375","4.4375","4.4375"
"586","4.4375","4.4375","4.4375","4.46875","4.46875","4.46875"
"587","4.4375","4.4375","4.4375","4.4375","4.4375","4.4375"
"588","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"589","4.40625","4.40625","4.40625","4.4375","4.4375","4.4375"
"590","4.40625","4.40625","4.40625","4.4375","4.4375","4.4375"
"591","4.40625","4.40625","4.40625","4.4375","4.4375","4.4375"
"592","4.4375","4.4375","4.4375","4.46875","4.46875","4.46875"
"593","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"594","4.40625","4.40625","4.40625","4.4375","4.4375","4.4375"
"595","4.4375","4.4375","4.4375","4.4375","4.4375","4.4375"
"596","4.40625","4.40625","4.40625","4.4375","4.4375","4.4375"
"597","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"598","4.40625","4.40625","4.40625","4.4375","4.4375","4.4375"
"599","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"600","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"601","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"602","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"603","4.4375","4.4375","4.4375","4.4375","4.4375","4.4375"
"604","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"605","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"606","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"607","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"608","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"609","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"610","4.375","4.375","4.375","4.40625","4.40625","4.40625"
"611","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"612","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"613","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"614","4.34375","4.34375","4.34375","4.40625","4.40625","4.40625"
"615","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"616","4.375","4.375","4.375","4.40625","4.40625","4.40625"
"617","4.375","4.375","4.375","4.375","4.375","4.375"
"618","4.375","4.375","4.375","4.40625","4.40625","4.40625"
"619","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"620","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"621","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"622","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"623","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"624","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"625","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"626","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"627","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"628","4.34375","4.34375","4.34375","4.375","4.375","4.375"
"629","4.375","4.375","4.375","4.375","4.375","4.375"
"630","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"631","4.375","4.375","4.375","4.375","4.375","4.375"
"632","4.375","4.375","4.375","4.375","4.375","4.375"
"633","4.40625","4.40625","4.40625","4.40625","4.40625","4.40625"
"634","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"635","4.375","4.375","4.375","4.375","4.375","4.375"
"636","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"637","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"638","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"639","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"640","4.375","4.375","4.375","4.375","4.375","4.375"
"641","4.375","4.375","4.375","4.375","4.375","4.375"
"642","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"643","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"644","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"645","4.375","4.375","4.375","4.375","4.375","4.375"
"646","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"647","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"648","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"649","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"650","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"651","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"652","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"653","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"654","4.34375","4.34375","4.34375","4.375","4.375","4.375"
"655","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"656","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"657","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"658","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"659","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"660","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"661","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"662","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"663","4.3125","4.3125","4.3125","4.3125","4.3125","4.3125"
"664","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"665","4.3125","4.3125","4.3125","4.3125","4.3125","4.3125"
"666","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"667","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"668","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"669","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"670","4.34375","4.34375","4.34375","4.3125","4.3125","4.3125"
"671","4.3125","4.3125","4.3125","4.3125","4.3125","4.3125"
"672","4.3125","4.3125","4.3125","4.3125","4.3125","4.3125"
"673","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"674","4.3125","4.3125","4.3125","4.3125","4.3125","4.3125"
"675","4.28125","4.28125","4.28125","4.3125","4.3125","4.3125"
"676","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"677","4.3125","4.3125","4.3125","4.3125","4.3125","4.3125"
"678","4.28125","4.28125","4.28125","4.28125","4.28125","4.28125"
"679","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"680","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"681","4.3125","4.3125","4.3125","4.34375","4.34375","4.34375"
"682","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"683","4.28125","4.28125","4.28125","4.28125","4.28125","4.28125"
"684","4.28125","4.28125","4.28125","4.34375","4.34375","4.34375"
"685","4.3125","4.3125","4.3125","4.3125","4.3125","4.3125"
"686","4.3125","4.3125","4.3125","4.34375","4.34375","4.34375"
"687","4.3125","4.3125","4.3125","4.34375","4.34375","4.34375"
"688","4.34375","4.34375","4.34375","4.34375","4.34375","4.34375"
"689","4.3125","4.3125","4.3125","4.3125","4.3125","4.3125"
"690","4.3125","4.3125","4.3125","4.34375","4.34375","4.34375"
"691","4.3125","4.3125","4.3125","4.3125","4.3125","4.3125"
"692","4.28125","4.28125","4.28125","4.28125","4.28125","4.28125"
"693","4.3125","4.3125","4.3125","4.3125","4.3125","4.3125"
"694","4.25","4.25","4.25","4.25","4.25","4.25"
"695","4.3125","4.3125","4.3125","4.3125","4.3125","4.3125"
"696","4.28125","4.28125","4.28125","4.28125","4.28125","4.28125"
"697","4.3125","4.3125","4.3125","4.3125","4.3125","4.3125"
"698","4.28125","4.28125","4.28125","4.28125","4.28125","4.28125"
"699","4.25","4.25","4.25","4.25","4.25","4.25"
"700","4.25","4.25","4.25","4.28125","4.28125","4.28125"
"701","4.3125","4.3125","4.3125","4.3125","4.3125","4.3125"
"702","4.25","4.25","4.25","4.25","4.25","4.25"
"703","4.25","4.25","4.25","4.25","4.25","4.25"
"704","4.25","4.25","4.25","4.25","4.25","4.25"
"705","4.28125","4.28125","4.28125","4.28125","4.28125","4.28125"
"706","4.28125","4.28125","4.28125","4.25","4.25","4.25"
"707","4.25","4.25","4.25","4.25","4.25","4.25"
"708","4.25","4.25","4.25","4.25","4.25","4.25"
"709","4.28125","4.28125","4.28125","4.28125","4.28125","4.28125"
"710","4.25","4.25","4.25","4.25","4.25","4.25"
"711","4.28125","4.28125","4.28125","4.28125","4.28125","4.28125"
"712","4.25","4.25","4.25","4.25","4.25","4.25"
"713","4.25","4.25","4.25","4.25","4.25","4.25"
"714","4.25","4.25","4.25","4.25","4.25","4.25"
"715","4.28125","4.28125","4.28125","4.28125","4.28125","4.28125"
"716","4.28125","4.28125","4.28125","4.25","4.25","4.25"
"717","4.25","4.25","4.25","4.28125","4.28125","4.28125"
"718","4.25","4.25","4.25","4.25","4.25","4.25"
"719","4.21875","4.21875","4.21875","4.21875","4.21875","4.21875"
"720","4.25","4.25","4.25","4.25","4.25","4.25"
"721","4.25","4.25","4.25","4.25","4.25","4.25"
"722","4.21875","4.21875","4.21875","4.25","4.25","4.25"
"723","4.25","4.25","4.25","4.28125","4.28125","4.28125"
"724","4.25","4.25","4.25","4.25","4.25","4.25"
"725","4.25","4.25","4.25","4.25","4.25","4.25"
"726","4.21875","4.21875","4.21875","4.21875","4.21875","4.21875"
"727","4.21875","4.21875","4.21875","4.21875","4.21875","4.21875"
"728","4.25","4.25","4.25","4.25","4.25","4.25"
"729","4.25","4.25","4.25","4.25","4.25","4.25"
"730","4.25","4.25","4.25","4.25","4.25","4.25"
"731","4.25","4.25","4.25","4.25","4.25","4.25"
"732","4.25","4.25","4.25","4.21875","4.21875","4.21875"
"733","4.25","4.25","4.25","4.25","4.25","4.25"
"734","4.25","4.25","4.25","4.25","4.25","4.25"
"735","4.21875","4.21875","4.21875","4.21875","4.21875","4.21875"
"736","4.25","4.25","4.25","4.25","4.25","4.25"
"737","4.25","4.25","4.25","4.25","4.25","4.25"
"738","4.25","4.25","4.25","4.25","4.25","4.25"
"739","4.21875","4.21875","4.21875","4.21875","4.21875","4.21875"
"740","4.25","4.25","4.25","4.25","4.25","4.25"
"741","4.21875","4.21875","4.21875","4.21875","4.21875","4.21875"
"742","4.21875","4.21875","4.21875","4.21875","4.21875","4.21875"
"743","4.21875","4.21875","4.21875","4.21875","4.21875","4.21875"
"744","4.21875","4.21875","4.21875","4.21875","4.21875","4.21875"
"745","4.21875","4.21875","4.21875","4.25","4.25","4.25"
"746","4.1875","4.1875","4.1875","4.1875","4.1875","4.1875"
"747","4.1875","4.1875","4.1875","4.25","4.25","4.25"
"748","4.25","4.25","4.25","4.25","4.25","4.25"
"749","4.21875","4.21875","4.21875","4.21875","4.21875","4.21875"
"750","4.1875","4.1875","4.1875","4.21875","4.21875","4.21875"
"751","4.21875","4.21875","4.21875","4.21875","4.21875","4.21875"
"752","4.21875","4.21875","4.21875","4.21875","4.21875","4.21875"
"753","4.21875","4.21875","4.21875","4.21875","4.21875","4.21875"
"754","4.21875","4.21875","4.21875","4.21875","4.21875","4.21875"
"755","4.1875","4.1875","4.1875","4.1875","4.1875","4.1875"
"756","4.25","4.25","4.25","4.1875","4.1875","4.1875"
"757","4.1875","4.1875","4.1875","4.1875","4.1875","4.1875"
