"Step","baseline 8c1 dim 2048 - train/lm_loss","baseline 8c1 dim 2048 - train/lm_loss__MIN","baseline 8c1 dim 2048 - train/lm_loss__MAX","default vector 8c1 ema dim 2048 - train/lm_loss","default vector 8c1 ema dim 2048 - train/lm_loss__MIN","default vector 8c1 ema dim 2048 - train/lm_loss__MAX"
"2696","3.125","3.125","3.125","3.109375","3.109375","3.109375"
"2697","3.125","3.125","3.125","3.109375","3.109375","3.109375"
"2698","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2699","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2700","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2701","3.125","3.125","3.125","3.109375","3.109375","3.109375"
"2702","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2703","3.125","3.125","3.125","3.109375","3.109375","3.109375"
"2704","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2705","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2706","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2707","3.125","3.125","3.125","3.09375","3.09375","3.09375"
"2708","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2709","3.125","3.125","3.125","3.109375","3.109375","3.109375"
"2710","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2711","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2712","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2713","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2714","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2715","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2716","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2717","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2718","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2719","3.09375","3.09375","3.09375","3.09375","3.09375","3.09375"
"2720","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2721","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2722","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2723","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2724","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2725","3.109375","3.109375","3.109375","3.078125","3.078125","3.078125"
"2726","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2727","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2728","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2729","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2730","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2731","3.09375","3.09375","3.09375","3.09375","3.09375","3.09375"
"2732","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2733","3.125","3.125","3.125","3.09375","3.09375","3.09375"
"2734","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2735","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2736","3.125","3.125","3.125","3.125","3.125","3.125"
"2737","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2738","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2739","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2740","3.078125","3.078125","3.078125","3.078125","3.078125","3.078125"
"2741","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2742","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2743","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2744","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2745","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2746","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2747","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2748","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2749","3.125","3.125","3.125","3.09375","3.09375","3.09375"
"2750","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2751","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2752","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2753","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2754","3.125","3.125","3.125","3.09375","3.09375","3.09375"
"2755","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2756","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2757","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2758","3.125","3.125","3.125","3.09375","3.09375","3.09375"
"2759","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2760","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2761","3.09375","3.09375","3.09375","3.0625","3.0625","3.0625"
"2762","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2763","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2764","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2765","3.125","3.125","3.125","3.09375","3.09375","3.09375"
"2766","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2767","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2768","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2769","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2770","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2771","3.109375","3.109375","3.109375","3.078125","3.078125","3.078125"
"2772","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2773","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2774","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2775","3.09375","3.09375","3.09375","3.0625","3.0625","3.0625"
"2776","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2777","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2778","3.109375","3.109375","3.109375","3.078125","3.078125","3.078125"
"2779","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2780","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2781","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2782","3.09375","3.09375","3.09375","3.0625","3.0625","3.0625"
"2783","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2784","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2785","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2786","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2787","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2788","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2789","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2790","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2791","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2792","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2793","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2794","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2795","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2796","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2797","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2798","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2799","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2800","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2801","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2802","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2803","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2804","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2805","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2806","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2807","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2808","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2809","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2810","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2811","3.125","3.125","3.125","3.09375","3.09375","3.09375"
"2812","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2813","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2814","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2815","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2816","3.125","3.125","3.125","3.125","3.125","3.125"
"2817","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2818","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2819","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2820","3.078125","3.078125","3.078125","3.078125","3.078125","3.078125"
"2821","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2822","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2823","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2824","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2825","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2826","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2827","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2828","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2829","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2830","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2831","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2832","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2833","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2834","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2835","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2836","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2837","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2838","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2839","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2840","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2841","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2842","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2843","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2844","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2845","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2846","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2847","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2848","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2849","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2850","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2851","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2852","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2853","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2854","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2855","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2856","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2857","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2858","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2859","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2860","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2861","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2862","3.078125","3.078125","3.078125","3.078125","3.078125","3.078125"
"2863","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2864","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2865","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2866","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2867","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2868","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2869","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2870","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2871","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2872","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2873","3.09375","3.09375","3.09375","3.0625","3.0625","3.0625"
"2874","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2875","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2876","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2877","3.09375","3.09375","3.09375","3.0625","3.0625","3.0625"
"2878","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2879","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2880","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2881","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2882","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2883","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2884","3.0625","3.0625","3.0625","3.0625","3.0625","3.0625"
"2885","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2886","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2887","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2888","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2889","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2890","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2891","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2892","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2893","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2894","3.046875","3.046875","3.046875","3.03125","3.03125","3.03125"
"2895","3.09375","3.09375","3.09375","3.09375","3.09375","3.09375"
"2896","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2897","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2898","3.078125","3.078125","3.078125","3.046875","3.046875","3.046875"
"2899","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2900","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2901","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2902","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2903","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2904","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2905","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2906","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2907","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2908","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2909","3.09375","3.09375","3.09375","3.09375","3.09375","3.09375"
"2910","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2911","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2912","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2913","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2914","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2915","3.09375","3.09375","3.09375","3.09375","3.09375","3.09375"
"2916","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2917","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2918","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2919","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2920","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2921","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2922","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2923","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2924","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2925","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2926","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2927","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2928","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2929","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2930","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2931","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2932","3.0625","3.0625","3.0625","3.0625","3.0625","3.0625"
"2933","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2934","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2935","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2936","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2937","3.09375","3.09375","3.09375","3.09375","3.09375","3.09375"
"2938","3.078125","3.078125","3.078125","3.078125","3.078125","3.078125"
"2939","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2940","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2941","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2942","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2943","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2944","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2945","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2946","3.078125","3.078125","3.078125","3.046875","3.046875","3.046875"
"2947","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2948","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2949","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2950","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2951","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2952","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2953","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2954","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2955","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2956","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2957","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2958","3.046875","3.046875","3.046875","3.03125","3.03125","3.03125"
"2959","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2960","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2961","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2962","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2963","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2964","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2965","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2966","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"2967","3.078125","3.078125","3.078125","3.078125","3.078125","3.078125"
"2968","3.09375","3.09375","3.09375","3.09375","3.09375","3.09375"
"2969","3.0625","3.0625","3.0625","3.0625","3.0625","3.0625"
"2970","3.09375","3.09375","3.09375","3.0625","3.0625","3.0625"
"2971","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2972","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2973","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2974","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2975","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2976","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2977","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2978","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2979","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2980","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2981","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2982","3.046875","3.046875","3.046875","3.03125","3.03125","3.03125"
"2983","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2984","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"2985","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2986","3.046875","3.046875","3.046875","3.03125","3.03125","3.03125"
"2987","3.046875","3.046875","3.046875","3.046875","3.046875","3.046875"
"2988","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2989","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2990","3.078125","3.078125","3.078125","3.046875","3.046875","3.046875"
"2991","3.09375","3.09375","3.09375","3.09375","3.09375","3.09375"
"2992","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"2993","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2994","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2995","3.046875","3.046875","3.046875","3.03125","3.03125","3.03125"
"2996","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2997","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"2998","3.0625","3.0625","3.0625","3.0625","3.0625","3.0625"
"2999","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3000","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3001","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3002","3.03125","3.03125","3.03125","3.015625","3.015625","3.015625"
"3003","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3004","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"3005","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3006","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"3007","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3008","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3009","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3010","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3011","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3012","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"3013","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3014","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3015","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3016","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3017","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3018","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3019","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3020","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3021","3.078125","3.078125","3.078125","3.046875","3.046875","3.046875"
"3022","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3023","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3024","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3025","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"3026","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3027","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3028","3.046875","3.046875","3.046875","3.03125","3.03125","3.03125"
"3029","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3030","3.109375","3.109375","3.109375","3.09375","3.09375","3.09375"
"3031","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3032","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3033","3.09375","3.09375","3.09375","3.078125","3.078125","3.078125"
"3034","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3035","3.046875","3.046875","3.046875","3.046875","3.046875","3.046875"
"3036","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3037","3.0625","3.0625","3.0625","3.0625","3.0625","3.0625"
"3038","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3039","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3040","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3041","3.046875","3.046875","3.046875","3.03125","3.03125","3.03125"
"3042","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3043","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3044","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3045","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3046","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3047","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3048","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3049","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3050","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3051","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3052","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3053","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3054","3.046875","3.046875","3.046875","3.03125","3.03125","3.03125"
"3055","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3056","3.046875","3.046875","3.046875","3.046875","3.046875","3.046875"
"3057","3.046875","3.046875","3.046875","3.046875","3.046875","3.046875"
"3058","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3059","3.046875","3.046875","3.046875","3.046875","3.046875","3.046875"
"3060","3.09375","3.09375","3.09375","3.0625","3.0625","3.0625"
"3061","3.09375","3.09375","3.09375","3.0625","3.0625","3.0625"
"3062","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3063","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3064","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3065","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3066","3.09375","3.09375","3.09375","3.0625","3.0625","3.0625"
"3067","3.046875","3.046875","3.046875","3.03125","3.03125","3.03125"
"3068","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3069","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3070","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3071","3.09375","3.09375","3.09375","3.0625","3.0625","3.0625"
"3072","3.046875","3.046875","3.046875","3.03125","3.03125","3.03125"
"3073","3.046875","3.046875","3.046875","3.03125","3.03125","3.03125"
"3074","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3075","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3076","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3077","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3078","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3079","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3080","3.09375","3.09375","3.09375","3.0625","3.0625","3.0625"
"3081","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3082","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3083","3.046875","3.046875","3.046875","3.015625","3.015625","3.015625"
"3084","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3085","3.0625","3.0625","3.0625","3.03125","3.03125","3.03125"
"3086","3.0625","3.0625","3.0625","3.046875","3.046875","3.046875"
"3087","3.0625","3.0625","3.0625","3.03125","3.03125","3.03125"
"3088","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3089","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
"3090","3.0625","3.0625","3.0625","3.03125","3.03125","3.03125"
"3091","3.078125","3.078125","3.078125","3.0625","3.0625","3.0625"
